TR	RelativeTime	Datetime	Description
242	498.0096027	28-Jan-2025 11:45:50	TrueTR
250	500.000084	28-Jan-2025 11:45:52	SimTR
251	502.0000289	28-Jan-2025 11:45:54	SimTR
243	502.0060226	28-Jan-2025 11:45:54	TrueTR
252	504.0000358	28-Jan-2025 11:45:56	SimTR
244	504.0054656	28-Jan-2025 11:45:56	TrueTR
253	506.0289724	28-Jan-2025 11:45:58	SimTR
245	506.0301331	28-Jan-2025 11:45:58	TrueTR
254	508.0290434	28-Jan-2025 11:46:00	SimTR
246	508.0301907	28-Jan-2025 11:46:00	TrueTR
255	510.0290822	28-Jan-2025 11:46:02	SimTR
247	510.0306141	28-Jan-2025 11:46:02	TrueTR
256	512.0290875	28-Jan-2025 11:46:04	SimTR
248	512.0302465	28-Jan-2025 11:46:04	TrueTR
257	514.0292479	28-Jan-2025 11:46:06	SimTR
249	514.0303935	28-Jan-2025 11:46:06	TrueTR
258	516.0305066	28-Jan-2025 11:46:08	SimTR
250	516.0315916	28-Jan-2025 11:46:08	TrueTR
259	518.0295364	28-Jan-2025 11:46:10	SimTR
251	518.0306829	28-Jan-2025 11:46:10	TrueTR
260	520.0292603	28-Jan-2025 11:46:12	SimTR
252	520.03038	28-Jan-2025 11:46:12	TrueTR
261	522.0310682	28-Jan-2025 11:46:14	SimTR
253	522.0322129	28-Jan-2025 11:46:14	TrueTR
262	524.0295035	28-Jan-2025 11:46:16	SimTR
254	524.03065	28-Jan-2025 11:46:16	TrueTR
263	526.0296105	28-Jan-2025 11:46:18	SimTR
255	526.0307607	28-Jan-2025 11:46:18	TrueTR
264	528.0000986	28-Jan-2025 11:46:20	SimTR
256	528.0121029	28-Jan-2025 11:46:20	TrueTR
265	530.0000703	28-Jan-2025 11:46:22	SimTR
257	530.0153578	28-Jan-2025 11:46:22	TrueTR
266	532.0000867	28-Jan-2025 11:46:24	SimTR
258	532.0109867	28-Jan-2025 11:46:24	TrueTR
267	534.0000886	28-Jan-2025 11:46:26	SimTR
259	534.014517	28-Jan-2025 11:46:26	TrueTR
268	536.0001586	28-Jan-2025 11:46:28	SimTR
260	536.0100493	28-Jan-2025 11:46:28	TrueTR
269	538.0131725	28-Jan-2025 11:46:30	SimTR
261	538.0142907	28-Jan-2025 11:46:30	TrueTR
270	540.0133752	28-Jan-2025 11:46:32	SimTR
262	540.0144975	28-Jan-2025 11:46:32	TrueTR
271	542.0133126	28-Jan-2025 11:46:34	SimTR
263	542.0144375	28-Jan-2025 11:46:34	TrueTR
272	544.0137921	28-Jan-2025 11:46:36	SimTR
264	544.0150061	28-Jan-2025 11:46:36	TrueTR
273	546.0149434	28-Jan-2025 11:46:38	SimTR
265	546.016112	28-Jan-2025 11:46:38	TrueTR
274	548.0143007	28-Jan-2025 11:46:40	SimTR
266	548.0154748	28-Jan-2025 11:46:40	TrueTR
275	550.0137119	28-Jan-2025 11:46:42	SimTR
267	550.0153572	28-Jan-2025 11:46:42	TrueTR
276	552.0144213	28-Jan-2025 11:46:44	SimTR
268	552.0155939	28-Jan-2025 11:46:44	TrueTR
277	554.0137247	28-Jan-2025 11:46:46	SimTR
269	554.0148949	28-Jan-2025 11:46:46	TrueTR
278	556.014756	28-Jan-2025 11:46:48	SimTR
270	556.0158772	28-Jan-2025 11:46:48	TrueTR
279	558.000025	28-Jan-2025 11:46:50	SimTR
280	560.0000795	28-Jan-2025 11:46:52	SimTR
271	560.0011501	28-Jan-2025 11:46:52	TrueTR
281	562.0341239	28-Jan-2025 11:46:54	SimTR
272	562.0353672	28-Jan-2025 11:46:54	TrueTR
273	563.9993442	28-Jan-2025 11:46:56	TrueTR
282	564.0008223	28-Jan-2025 11:46:56	SimTR
274	565.9964685	28-Jan-2025 11:46:58	TrueTR
283	566.0000673	28-Jan-2025 11:46:58	SimTR
284	568.0000583	28-Jan-2025 11:47:00	SimTR
275	568.0133998	28-Jan-2025 11:47:00	TrueTR
285	570.030824	28-Jan-2025 11:47:02	SimTR
276	570.0319474	28-Jan-2025 11:47:02	TrueTR
286	572.001902	28-Jan-2025 11:47:04	SimTR
277	572.0313385	28-Jan-2025 11:47:04	TrueTR
287	574.031025	28-Jan-2025 11:47:06	SimTR
278	574.0321609	28-Jan-2025 11:47:06	TrueTR
288	576.0330003	28-Jan-2025 11:47:08	SimTR
279	576.0341759	28-Jan-2025 11:47:08	TrueTR
289	578.0312501	28-Jan-2025 11:47:10	SimTR
280	578.0323796	28-Jan-2025 11:47:10	TrueTR
290	580.0311919	28-Jan-2025 11:47:12	SimTR
281	580.0323582	28-Jan-2025 11:47:12	TrueTR
291	582.0319477	28-Jan-2025 11:47:14	SimTR
282	582.0331018	28-Jan-2025 11:47:14	TrueTR
292	584.0342155	28-Jan-2025 11:47:16	SimTR
283	584.0354018	28-Jan-2025 11:47:16	TrueTR
293	586.0317106	28-Jan-2025 11:47:18	SimTR
284	586.0328561	28-Jan-2025 11:47:18	TrueTR
294	588.0315057	28-Jan-2025 11:47:20	SimTR
285	588.0326562	28-Jan-2025 11:47:20	TrueTR
295	590.0000661	28-Jan-2025 11:47:22	SimTR
296	592.000077	28-Jan-2025 11:47:24	SimTR
286	592.0061217	28-Jan-2025 11:47:24	TrueTR
297	594.0001039	28-Jan-2025 11:47:26	SimTR
287	594.0013947	28-Jan-2025 11:47:26	TrueTR
298	596.0000887	28-Jan-2025 11:47:28	SimTR
288	596.00638	28-Jan-2025 11:47:28	TrueTR
299	598.0000637	28-Jan-2025 11:47:30	SimTR
289	598.0010856	28-Jan-2025 11:47:30	TrueTR
300	600.0317696	28-Jan-2025 11:47:32	SimTR
290	600.0329644	28-Jan-2025 11:47:32	TrueTR
301	602.0317999	28-Jan-2025 11:47:34	SimTR
291	602.0328469	28-Jan-2025 11:47:34	TrueTR
302	604.031942	28-Jan-2025 11:47:36	SimTR
292	604.0331032	28-Jan-2025 11:47:36	TrueTR
293	605.9989342	28-Jan-2025 11:47:38	TrueTR
303	606.0320767	28-Jan-2025 11:47:38	SimTR
304	608.0320272	28-Jan-2025 11:47:40	SimTR
294	608.0331129	28-Jan-2025 11:47:40	TrueTR
305	610.0321956	28-Jan-2025 11:47:42	SimTR
295	610.0332559	28-Jan-2025 11:47:42	TrueTR
306	612.0322518	28-Jan-2025 11:47:44	SimTR
296	612.033345	28-Jan-2025 11:47:44	TrueTR
307	614.0323824	28-Jan-2025 11:47:46	SimTR
297	614.0335913	28-Jan-2025 11:47:46	TrueTR
308	616.0329617	28-Jan-2025 11:47:48	SimTR
298	616.034092	28-Jan-2025 11:47:48	TrueTR
309	618.0322372	28-Jan-2025 11:47:50	SimTR
299	618.0333656	28-Jan-2025 11:47:50	TrueTR
310	620.03227	28-Jan-2025 11:47:52	SimTR
311	622.0000896	28-Jan-2025 11:47:54	SimTR
312	624.0000309	28-Jan-2025 11:47:56	SimTR
313	626.0000393	28-Jan-2025 11:47:58	SimTR
314	628.0000157	28-Jan-2025 11:48:00	SimTR
0	0	NaT	
0	0	NaT	
0	0	NaT	
0	0	NaT	
0	0	NaT	
0	0	NaT	
