TR	RelativeTime	Datetime	Description
24	54.0221024	29-Jan-2025 16:43:48	TrueTR
25	55.998075	29-Jan-2025 16:43:50	TrueTR
28	56.0018142	29-Jan-2025 16:43:50	SimTR
26	57.9929879	29-Jan-2025 16:43:52	TrueTR
29	58.0001204	29-Jan-2025 16:43:52	SimTR
30	60.000104	29-Jan-2025 16:43:54	SimTR
27	61.9922052	29-Jan-2025 16:43:56	TrueTR
31	62.0001312	29-Jan-2025 16:43:56	SimTR
28	63.9902956	29-Jan-2025 16:43:58	TrueTR
32	64.0001111	29-Jan-2025 16:43:58	SimTR
33	66.0043539	29-Jan-2025 16:44:00	SimTR
29	66.0057374	29-Jan-2025 16:44:00	TrueTR
34	68.0044355	29-Jan-2025 16:44:02	SimTR
30	68.0379706	29-Jan-2025 16:44:02	TrueTR
35	70.0044277	29-Jan-2025 16:44:04	SimTR
31	70.0057969	29-Jan-2025 16:44:04	TrueTR
36	72.0057012	29-Jan-2025 16:44:06	SimTR
32	72.0074064	29-Jan-2025 16:44:06	TrueTR
37	74.0237586	29-Jan-2025 16:44:08	SimTR
33	74.025162	29-Jan-2025 16:44:08	TrueTR
38	76.0056972	29-Jan-2025 16:44:10	SimTR
34	76.0069411	29-Jan-2025 16:44:10	TrueTR
35	77.9929755	29-Jan-2025 16:44:12	TrueTR
39	78.024396	29-Jan-2025 16:44:12	SimTR
40	80.0238455	29-Jan-2025 16:44:14	SimTR
36	80.0253491	29-Jan-2025 16:44:14	TrueTR
37	81.9909161	29-Jan-2025 16:44:16	TrueTR
41	82.0241937	29-Jan-2025 16:44:16	SimTR
42	84.0256506	29-Jan-2025 16:44:18	SimTR
38	84.0278018	29-Jan-2025 16:44:18	TrueTR
43	86.0001569	29-Jan-2025 16:44:20	SimTR
39	86.0020927	29-Jan-2025 16:44:20	TrueTR
40	87.9978228	29-Jan-2025 16:44:22	TrueTR
44	88.0000655	29-Jan-2025 16:44:22	SimTR
45	90.0089694	29-Jan-2025 16:44:24	SimTR
41	90.0108677	29-Jan-2025 16:44:24	TrueTR
42	91.9947036	29-Jan-2025 16:44:26	TrueTR
46	92.0001039	29-Jan-2025 16:44:26	SimTR
43	93.993129	29-Jan-2025 16:44:28	TrueTR
47	94.0000738	29-Jan-2025 16:44:28	SimTR
44	95.9913933	29-Jan-2025 16:44:30	TrueTR
48	96.0001999	29-Jan-2025 16:44:30	SimTR
49	98.005292	29-Jan-2025 16:44:32	SimTR
45	98.0067335	29-Jan-2025 16:44:32	TrueTR
50	100.0056921	29-Jan-2025 16:44:34	SimTR
46	100.0081037	29-Jan-2025 16:44:34	TrueTR
51	102.0055157	29-Jan-2025 16:44:36	SimTR
47	102.0069449	29-Jan-2025 16:44:36	TrueTR
52	104.0065427	29-Jan-2025 16:44:38	SimTR
48	104.0085198	29-Jan-2025 16:44:38	TrueTR
53	106.005887	29-Jan-2025 16:44:40	SimTR
49	106.0078612	29-Jan-2025 16:44:40	TrueTR
54	108.0056206	29-Jan-2025 16:44:42	SimTR
50	108.0070537	29-Jan-2025 16:44:42	TrueTR
55	110.0067454	29-Jan-2025 16:44:44	SimTR
51	110.0082278	29-Jan-2025 16:44:44	TrueTR
56	112.0061526	29-Jan-2025 16:44:46	SimTR
52	112.0076022	29-Jan-2025 16:44:46	TrueTR
57	114.0061947	29-Jan-2025 16:44:48	SimTR
53	114.0079239	29-Jan-2025 16:44:48	TrueTR
58	116.0072332	29-Jan-2025 16:44:50	SimTR
54	116.0089902	29-Jan-2025 16:44:50	TrueTR
59	118.0001074	29-Jan-2025 16:44:52	SimTR
60	120.0001148	29-Jan-2025 16:44:54	SimTR
55	120.0028336	29-Jan-2025 16:44:54	TrueTR
61	122.0001499	29-Jan-2025 16:44:56	SimTR
56	123.9995296	29-Jan-2025 16:44:58	TrueTR
62	124.0016247	29-Jan-2025 16:44:58	SimTR
57	125.9994526	29-Jan-2025 16:45:00	TrueTR
63	126.0019259	29-Jan-2025 16:45:00	SimTR
64	128.0062122	29-Jan-2025 16:45:02	SimTR
58	128.0076904	29-Jan-2025 16:45:02	TrueTR
65	130.0061338	29-Jan-2025 16:45:04	SimTR
59	130.007576	29-Jan-2025 16:45:04	TrueTR
66	132.006574	29-Jan-2025 16:45:06	SimTR
60	132.0081428	29-Jan-2025 16:45:06	TrueTR
67	134.0063626	29-Jan-2025 16:45:08	SimTR
61	134.007846	29-Jan-2025 16:45:08	TrueTR
68	136.0072494	29-Jan-2025 16:45:10	SimTR
62	136.0088102	29-Jan-2025 16:45:10	TrueTR
69	138.0067656	29-Jan-2025 16:45:12	SimTR
63	138.0082151	29-Jan-2025 16:45:12	TrueTR
70	140.0066178	29-Jan-2025 16:45:14	SimTR
64	140.0080483	29-Jan-2025 16:45:14	TrueTR
71	142.0095523	29-Jan-2025 16:45:16	SimTR
65	142.0124617	29-Jan-2025 16:45:16	TrueTR
72	144.0072424	29-Jan-2025 16:45:18	SimTR
66	144.0089587	29-Jan-2025 16:45:18	TrueTR
73	146.0068863	29-Jan-2025 16:45:20	SimTR
67	146.0084249	29-Jan-2025 16:45:20	TrueTR
74	148.0077596	29-Jan-2025 16:45:22	SimTR
68	148.0097458	29-Jan-2025 16:45:22	TrueTR
69	149.9975176	29-Jan-2025 16:45:24	TrueTR
75	150.0005389	29-Jan-2025 16:45:24	SimTR
70	151.9885085	29-Jan-2025 16:45:26	TrueTR
76	152.0001197	29-Jan-2025 16:45:26	SimTR
77	154.0001491	29-Jan-2025 16:45:28	SimTR
71	154.0082621	29-Jan-2025 16:45:28	TrueTR
78	156.0001202	29-Jan-2025 16:45:30	SimTR
72	156.0028048	29-Jan-2025 16:45:30	TrueTR
73	157.9992471	29-Jan-2025 16:45:32	TrueTR
79	158.0009017	29-Jan-2025 16:45:32	SimTR
80	160.0074664	29-Jan-2025 16:45:34	SimTR
74	160.0089778	29-Jan-2025 16:45:34	TrueTR
81	162.0073366	29-Jan-2025 16:45:36	SimTR
75	162.0087705	29-Jan-2025 16:45:36	TrueTR
82	164.0077785	29-Jan-2025 16:45:38	SimTR
76	164.0092257	29-Jan-2025 16:45:38	TrueTR
83	166.0085623	29-Jan-2025 16:45:40	SimTR
77	166.010057	29-Jan-2025 16:45:40	TrueTR
84	168.007592	29-Jan-2025 16:45:42	SimTR
78	168.0091045	29-Jan-2025 16:45:42	TrueTR
85	170.0077845	29-Jan-2025 16:45:44	SimTR
79	170.0092208	29-Jan-2025 16:45:44	TrueTR
86	172.007935	29-Jan-2025 16:45:46	SimTR
80	172.0095269	29-Jan-2025 16:45:46	TrueTR
87	174.007829	29-Jan-2025 16:45:48	SimTR
81	174.009209	29-Jan-2025 16:45:48	TrueTR
88	176.0087049	29-Jan-2025 16:45:50	SimTR
82	176.0102906	29-Jan-2025 16:45:50	TrueTR
89	178.0079549	29-Jan-2025 16:45:52	SimTR
83	178.0095908	29-Jan-2025 16:45:52	TrueTR
90	180.0078901	29-Jan-2025 16:45:54	SimTR
84	180.0093637	29-Jan-2025 16:45:54	TrueTR
85	181.996469	29-Jan-2025 16:45:56	TrueTR
91	182.0001019	29-Jan-2025 16:45:56	SimTR
86	183.9931516	29-Jan-2025 16:45:58	TrueTR
92	184.0000827	29-Jan-2025 16:45:58	SimTR
87	185.9914547	29-Jan-2025 16:46:00	TrueTR
93	186.000126	29-Jan-2025 16:46:00	SimTR
94	188.000155	29-Jan-2025 16:46:02	SimTR
88	188.0042923	29-Jan-2025 16:46:02	TrueTR
95	190.0001995	29-Jan-2025 16:46:04	SimTR
89	190.0054131	29-Jan-2025 16:46:04	TrueTR
96	192.025361	29-Jan-2025 16:46:06	SimTR
90	192.0274363	29-Jan-2025 16:46:06	TrueTR
97	194.0250256	29-Jan-2025 16:46:08	SimTR
91	194.0264876	29-Jan-2025 16:46:08	TrueTR
98	196.0251397	29-Jan-2025 16:46:10	SimTR
92	196.0266484	29-Jan-2025 16:46:10	TrueTR
99	198.0269498	29-Jan-2025 16:46:12	SimTR
93	198.0284928	29-Jan-2025 16:46:12	TrueTR
100	200.0272809	29-Jan-2025 16:46:14	SimTR
94	200.0287732	29-Jan-2025 16:46:14	TrueTR
101	202.025323	29-Jan-2025 16:46:16	SimTR
95	202.0268417	29-Jan-2025 16:46:16	TrueTR
96	203.9925443	29-Jan-2025 16:46:18	TrueTR
102	204.0253343	29-Jan-2025 16:46:18	SimTR
103	206.0274516	29-Jan-2025 16:46:20	SimTR
97	206.0295819	29-Jan-2025 16:46:20	TrueTR
104	208.0259296	29-Jan-2025 16:46:22	SimTR
98	208.0279699	29-Jan-2025 16:46:22	TrueTR
105	210.0086507	29-Jan-2025 16:46:24	SimTR
99	210.0101345	29-Jan-2025 16:46:24	TrueTR
100	211.9985872	29-Jan-2025 16:46:26	TrueTR
106	212.0008203	29-Jan-2025 16:46:26	SimTR
101	213.999499	29-Jan-2025 16:46:28	TrueTR
107	214.0022292	29-Jan-2025 16:46:28	SimTR
108	216.0002386	29-Jan-2025 16:46:30	SimTR
102	217.9983537	29-Jan-2025 16:46:32	TrueTR
109	218.0013009	29-Jan-2025 16:46:32	SimTR
103	219.9978206	29-Jan-2025 16:46:34	TrueTR
110	220.0000997	29-Jan-2025 16:46:34	SimTR
111	222.0864735	29-Jan-2025 16:46:36	SimTR
104	222.0879101	29-Jan-2025 16:46:36	TrueTR
105	223.9928888	29-Jan-2025 16:46:38	TrueTR
112	224.0261482	29-Jan-2025 16:46:38	SimTR
106	225.9931491	29-Jan-2025 16:46:40	TrueTR
113	226.025998	29-Jan-2025 16:46:40	SimTR
114	228.0262381	29-Jan-2025 16:46:42	SimTR
107	228.0279766	29-Jan-2025 16:46:42	TrueTR
115	230.0099259	29-Jan-2025 16:46:44	SimTR
108	230.0114333	29-Jan-2025 16:46:44	TrueTR
116	232.0262929	29-Jan-2025 16:46:46	SimTR
109	232.0276776	29-Jan-2025 16:46:46	TrueTR
117	234.0262845	29-Jan-2025 16:46:48	SimTR
110	234.0278473	29-Jan-2025 16:46:48	TrueTR
118	236.0277654	29-Jan-2025 16:46:50	SimTR
111	236.0292369	29-Jan-2025 16:46:50	TrueTR
119	238.0263527	29-Jan-2025 16:46:52	SimTR
112	238.0278238	29-Jan-2025 16:46:52	TrueTR
120	240.0264906	29-Jan-2025 16:46:54	SimTR
113	240.0282523	29-Jan-2025 16:46:54	TrueTR
121	242.0272136	29-Jan-2025 16:46:56	SimTR
114	242.0287543	29-Jan-2025 16:46:56	TrueTR
115	243.99827	29-Jan-2025 16:46:58	TrueTR
122	244.0004217	29-Jan-2025 16:46:58	SimTR
116	245.9989144	29-Jan-2025 16:47:00	TrueTR
123	246.0010406	29-Jan-2025 16:47:00	SimTR
117	247.9967041	29-Jan-2025 16:47:02	TrueTR
124	248.0000546	29-Jan-2025 16:47:02	SimTR
118	249.9962934	29-Jan-2025 16:47:04	TrueTR
125	250.0001863	29-Jan-2025 16:47:04	SimTR
119	251.9990414	29-Jan-2025 16:47:06	TrueTR
126	252.00048	29-Jan-2025 16:47:06	SimTR
127	254.0103099	29-Jan-2025 16:47:08	SimTR
120	254.0117474	29-Jan-2025 16:47:08	TrueTR
128	256.0103354	29-Jan-2025 16:47:10	SimTR
121	256.011753	29-Jan-2025 16:47:10	TrueTR
129	258.0103607	29-Jan-2025 16:47:12	SimTR
122	258.011768	29-Jan-2025 16:47:12	TrueTR
130	260.028929	29-Jan-2025 16:47:14	SimTR
123	260.0303868	29-Jan-2025 16:47:14	TrueTR
124	261.995858	29-Jan-2025 16:47:16	TrueTR
131	262.011327	29-Jan-2025 16:47:16	SimTR
132	264.0108875	29-Jan-2025 16:47:18	SimTR
125	264.0122823	29-Jan-2025 16:47:18	TrueTR
133	266.0104403	29-Jan-2025 16:47:20	SimTR
126	266.0119185	29-Jan-2025 16:47:20	TrueTR
134	268.0107744	29-Jan-2025 16:47:22	SimTR
127	268.0122723	29-Jan-2025 16:47:22	TrueTR
135	270.0110409	29-Jan-2025 16:47:24	SimTR
128	270.0124973	29-Jan-2025 16:47:24	TrueTR
136	272.0108894	29-Jan-2025 16:47:26	SimTR
129	272.0123205	29-Jan-2025 16:47:26	TrueTR
137	274.0108501	29-Jan-2025 16:47:28	SimTR
130	274.0122561	29-Jan-2025 16:47:28	TrueTR
138	276.0004937	29-Jan-2025 16:47:30	SimTR
131	276.0024403	29-Jan-2025 16:47:30	TrueTR
132	278.0001706	29-Jan-2025 16:47:32	TrueTR
139	278.0018646	29-Jan-2025 16:47:32	SimTR
140	280.0001139	29-Jan-2025 16:47:34	SimTR
133	281.9992948	29-Jan-2025 16:47:36	TrueTR
141	282.0014273	29-Jan-2025 16:47:36	SimTR
134	283.9967282	29-Jan-2025 16:47:38	TrueTR
142	284.0000976	29-Jan-2025 16:47:38	SimTR
143	286.0280454	29-Jan-2025 16:47:40	SimTR
135	286.0294997	29-Jan-2025 16:47:40	TrueTR
144	288.0281651	29-Jan-2025 16:47:42	SimTR
136	288.0296875	29-Jan-2025 16:47:42	TrueTR
145	290.0111764	29-Jan-2025 16:47:44	SimTR
137	290.0126386	29-Jan-2025 16:47:44	TrueTR
138	291.9962173	29-Jan-2025 16:47:46	TrueTR
146	292.0299361	29-Jan-2025 16:47:46	SimTR
147	294.0282597	29-Jan-2025 16:47:48	SimTR
139	294.0296598	29-Jan-2025 16:47:48	TrueTR
140	295.9977439	29-Jan-2025 16:47:50	TrueTR
148	296.0298618	29-Jan-2025 16:47:50	SimTR
141	297.9967798	29-Jan-2025 16:47:52	TrueTR
149	298.0302147	29-Jan-2025 16:47:52	SimTR
150	300.0285434	29-Jan-2025 16:47:54	SimTR
142	300.0299454	29-Jan-2025 16:47:54	TrueTR
151	302.029176	29-Jan-2025 16:47:56	SimTR
143	302.0307527	29-Jan-2025 16:47:56	TrueTR
152	304.0298476	29-Jan-2025 16:47:58	SimTR
144	304.0315185	29-Jan-2025 16:47:58	TrueTR
153	306.1676597	29-Jan-2025 16:48:00	SimTR
145	306.1692075	29-Jan-2025 16:48:00	TrueTR
154	308.0004285	29-Jan-2025 16:48:02	SimTR
146	308.007955	29-Jan-2025 16:48:02	TrueTR
155	310.0001071	29-Jan-2025 16:48:04	SimTR
147	310.0021284	29-Jan-2025 16:48:04	TrueTR
156	312.0001635	29-Jan-2025 16:48:06	SimTR
148	312.0030719	29-Jan-2025 16:48:06	TrueTR
157	314.000204	29-Jan-2025 16:48:08	SimTR
149	314.0047862	29-Jan-2025 16:48:08	TrueTR
158	316.0001573	29-Jan-2025 16:48:10	SimTR
150	316.0024566	29-Jan-2025 16:48:10	TrueTR
159	318.0121436	29-Jan-2025 16:48:12	SimTR
151	318.013801	29-Jan-2025 16:48:12	TrueTR
160	320.0124288	29-Jan-2025 16:48:14	SimTR
152	320.014071	29-Jan-2025 16:48:14	TrueTR
161	322.0141822	29-Jan-2025 16:48:16	SimTR
153	322.0157883	29-Jan-2025 16:48:16	TrueTR
162	324.0139091	29-Jan-2025 16:48:18	SimTR
154	324.0159223	29-Jan-2025 16:48:18	TrueTR
163	326.0143463	29-Jan-2025 16:48:20	SimTR
155	326.0157768	29-Jan-2025 16:48:20	TrueTR
164	328.0125283	29-Jan-2025 16:48:22	SimTR
156	328.0139379	29-Jan-2025 16:48:22	TrueTR
165	330.0129112	29-Jan-2025 16:48:24	SimTR
157	330.0144918	29-Jan-2025 16:48:24	TrueTR
166	332.0129315	29-Jan-2025 16:48:26	SimTR
158	332.0145364	29-Jan-2025 16:48:26	TrueTR
167	334.0126863	29-Jan-2025 16:48:28	SimTR
159	334.0141043	29-Jan-2025 16:48:28	TrueTR
168	336.0130155	29-Jan-2025 16:48:30	SimTR
160	336.0148801	29-Jan-2025 16:48:30	TrueTR
169	338.0001341	29-Jan-2025 16:48:32	SimTR
170	340.0001717	29-Jan-2025 16:48:34	SimTR
161	340.0075478	29-Jan-2025 16:48:34	TrueTR
171	342.0002081	29-Jan-2025 16:48:36	SimTR
172	344.0002702	29-Jan-2025 16:48:38	SimTR
162	344.004051	29-Jan-2025 16:48:38	TrueTR
173	346.000137	29-Jan-2025 16:48:40	SimTR
163	346.0038295	29-Jan-2025 16:48:40	TrueTR
174	348.2766136	29-Jan-2025 16:48:42	SimTR
164	348.2782166	29-Jan-2025 16:48:42	TrueTR
175	350.0299756	29-Jan-2025 16:48:44	SimTR
165	350.0316054	29-Jan-2025 16:48:44	TrueTR
176	352.0133532	29-Jan-2025 16:48:46	SimTR
166	352.014885	29-Jan-2025 16:48:46	TrueTR
177	354.0132023	29-Jan-2025 16:48:48	SimTR
167	354.0148128	29-Jan-2025 16:48:48	TrueTR
168	355.9987838	29-Jan-2025 16:48:50	TrueTR
178	356.0316877	29-Jan-2025 16:48:50	SimTR
169	357.9991608	29-Jan-2025 16:48:52	TrueTR
179	358.0321752	29-Jan-2025 16:48:52	SimTR
170	359.9988262	29-Jan-2025 16:48:54	TrueTR
180	360.0314281	29-Jan-2025 16:48:54	SimTR
181	362.0135392	29-Jan-2025 16:48:56	SimTR
171	362.0150478	29-Jan-2025 16:48:56	TrueTR
172	363.999134	29-Jan-2025 16:48:58	TrueTR
182	364.0326621	29-Jan-2025 16:48:58	SimTR
183	366.0137676	29-Jan-2025 16:49:00	SimTR
173	366.0151829	29-Jan-2025 16:49:00	TrueTR
184	368.0056409	29-Jan-2025 16:49:02	SimTR
174	368.0071999	29-Jan-2025 16:49:02	TrueTR
175	369.9930628	29-Jan-2025 16:49:04	TrueTR
185	370.0000724	29-Jan-2025 16:49:04	SimTR
186	372.0001293	29-Jan-2025 16:49:06	SimTR
176	372.0110211	29-Jan-2025 16:49:06	TrueTR
187	374.0002301	29-Jan-2025 16:49:08	SimTR
188	376.0001752	29-Jan-2025 16:49:10	SimTR
177	376.0063547	29-Jan-2025 16:49:10	TrueTR
189	378.0001894	29-Jan-2025 16:49:12	SimTR
178	378.0101387	29-Jan-2025 16:49:12	TrueTR
190	380.0141294	29-Jan-2025 16:49:14	SimTR
179	380.0158318	29-Jan-2025 16:49:14	TrueTR
191	382.0143245	29-Jan-2025 16:49:16	SimTR
180	382.015791	29-Jan-2025 16:49:16	TrueTR
192	384.0146405	29-Jan-2025 16:49:18	SimTR
181	384.0166858	29-Jan-2025 16:49:18	TrueTR
193	386.0143145	29-Jan-2025 16:49:20	SimTR
182	386.0157501	29-Jan-2025 16:49:20	TrueTR
194	388.0156457	29-Jan-2025 16:49:22	SimTR
183	388.0171379	29-Jan-2025 16:49:22	TrueTR
195	390.0167745	29-Jan-2025 16:49:24	SimTR
184	390.0183546	29-Jan-2025 16:49:24	TrueTR
196	392.0147154	29-Jan-2025 16:49:26	SimTR
185	392.0164027	29-Jan-2025 16:49:26	TrueTR
197	394.0148451	29-Jan-2025 16:49:28	SimTR
186	394.0162447	29-Jan-2025 16:49:28	TrueTR
198	396.0149745	29-Jan-2025 16:49:30	SimTR
187	396.0173131	29-Jan-2025 16:49:30	TrueTR
199	398.0186379	29-Jan-2025 16:49:32	SimTR
188	398.0202678	29-Jan-2025 16:49:32	TrueTR
200	400.0177403	29-Jan-2025 16:49:34	SimTR
189	400.0193479	29-Jan-2025 16:49:34	TrueTR
201	402.0002819	29-Jan-2025 16:49:36	SimTR
190	403.9963443	29-Jan-2025 16:49:38	TrueTR
202	404.0001137	29-Jan-2025 16:49:38	SimTR
203	406.0001696	29-Jan-2025 16:49:40	SimTR
204	408.0001355	29-Jan-2025 16:49:42	SimTR
191	408.0148267	29-Jan-2025 16:49:42	TrueTR
205	410.0001226	29-Jan-2025 16:49:44	SimTR
192	410.0076645	29-Jan-2025 16:49:44	TrueTR
206	412.0152103	29-Jan-2025 16:49:46	SimTR
193	412.0166456	29-Jan-2025 16:49:46	TrueTR
207	414.0153593	29-Jan-2025 16:49:48	SimTR
194	414.0168978	29-Jan-2025 16:49:48	TrueTR
208	416.0153405	29-Jan-2025 16:49:50	SimTR
195	416.0168667	29-Jan-2025 16:49:50	TrueTR
209	418.0159239	29-Jan-2025 16:49:52	SimTR
196	418.0172718	29-Jan-2025 16:49:52	TrueTR
210	420.0154948	29-Jan-2025 16:49:54	SimTR
197	420.0168819	29-Jan-2025 16:49:54	TrueTR
211	422.0180182	29-Jan-2025 16:49:56	SimTR
198	422.0197391	29-Jan-2025 16:49:56	TrueTR
212	424.0163335	29-Jan-2025 16:49:58	SimTR
199	424.0179182	29-Jan-2025 16:49:58	TrueTR
213	426.0158314	29-Jan-2025 16:50:00	SimTR
200	426.0179263	29-Jan-2025 16:50:00	TrueTR
214	428.0182755	29-Jan-2025 16:50:02	SimTR
201	428.0198107	29-Jan-2025 16:50:02	TrueTR
215	430.0169349	29-Jan-2025 16:50:04	SimTR
202	430.018389	29-Jan-2025 16:50:04	TrueTR
216	432.0197666	29-Jan-2025 16:50:06	SimTR
203	432.0213507	29-Jan-2025 16:50:06	TrueTR
204	433.9963589	29-Jan-2025 16:50:08	TrueTR
217	434.000159	29-Jan-2025 16:50:08	SimTR
205	435.9950414	29-Jan-2025 16:50:10	TrueTR
218	436.0001472	29-Jan-2025 16:50:10	SimTR
206	437.9951441	29-Jan-2025 16:50:12	TrueTR
219	438.000058	29-Jan-2025 16:50:12	SimTR
207	439.9974206	29-Jan-2025 16:50:14	TrueTR
220	440.0003611	29-Jan-2025 16:50:14	SimTR
208	441.9929997	29-Jan-2025 16:50:16	TrueTR
221	442.0005155	29-Jan-2025 16:50:16	SimTR
222	444.0163	29-Jan-2025 16:50:18	SimTR
209	444.0178768	29-Jan-2025 16:50:18	TrueTR
223	446.0164961	29-Jan-2025 16:50:20	SimTR
210	446.0180933	29-Jan-2025 16:50:20	TrueTR
224	448.0163532	29-Jan-2025 16:50:22	SimTR
211	448.0179806	29-Jan-2025 16:50:22	TrueTR
225	450.0008623	29-Jan-2025 16:50:24	SimTR
212	450.0169983	29-Jan-2025 16:50:24	TrueTR
226	452.0018761	29-Jan-2025 16:50:26	SimTR
213	452.0351403	29-Jan-2025 16:50:26	TrueTR
227	454.0107535	29-Jan-2025 16:50:28	SimTR
214	454.0121943	29-Jan-2025 16:50:28	TrueTR
228	456.0037476	29-Jan-2025 16:50:30	SimTR
215	456.005843	29-Jan-2025 16:50:30	TrueTR
229	458.0165826	29-Jan-2025 16:50:32	SimTR
216	458.0179969	29-Jan-2025 16:50:32	TrueTR
230	460.0022888	29-Jan-2025 16:50:34	SimTR
217	460.004291	29-Jan-2025 16:50:34	TrueTR
231	462.0356329	29-Jan-2025 16:50:36	SimTR
218	462.0371046	29-Jan-2025 16:50:36	TrueTR
232	464.0033077	29-Jan-2025 16:50:38	SimTR
219	464.0052933	29-Jan-2025 16:50:38	TrueTR
220	465.9989421	29-Jan-2025 16:50:40	TrueTR
233	466.001197	29-Jan-2025 16:50:40	SimTR
221	467.9993174	29-Jan-2025 16:50:42	TrueTR
234	468.0015119	29-Jan-2025 16:50:42	SimTR
222	469.99737	29-Jan-2025 16:50:44	TrueTR
235	470.000364	29-Jan-2025 16:50:44	SimTR
223	471.9965155	29-Jan-2025 16:50:46	TrueTR
236	472.0000644	29-Jan-2025 16:50:46	SimTR
224	473.99806	29-Jan-2025 16:50:48	TrueTR
237	474.0002977	29-Jan-2025 16:50:48	SimTR
238	476.0007083	29-Jan-2025 16:50:50	SimTR
225	476.002177	29-Jan-2025 16:50:50	TrueTR
239	478.0005731	29-Jan-2025 16:50:52	SimTR
226	478.0020792	29-Jan-2025 16:50:52	TrueTR
240	480.000745	29-Jan-2025 16:50:54	SimTR
227	480.0342767	29-Jan-2025 16:50:54	TrueTR
241	482.0026118	29-Jan-2025 16:50:56	SimTR
228	482.0352415	29-Jan-2025 16:50:56	TrueTR
242	484.0008025	29-Jan-2025 16:50:58	SimTR
229	484.0344608	29-Jan-2025 16:50:58	TrueTR
243	486.0008215	29-Jan-2025 16:51:00	SimTR
230	486.0344603	29-Jan-2025 16:51:00	TrueTR
244	488.0205052	29-Jan-2025 16:51:02	SimTR
231	488.0225374	29-Jan-2025 16:51:02	TrueTR
245	490.0007595	29-Jan-2025 16:51:04	SimTR
232	490.0347136	29-Jan-2025 16:51:04	TrueTR
246	492.0011504	29-Jan-2025 16:51:06	SimTR
233	492.0348113	29-Jan-2025 16:51:06	TrueTR
247	494.0189552	29-Jan-2025 16:51:08	SimTR
234	494.0209983	29-Jan-2025 16:51:08	TrueTR
248	496.0003737	29-Jan-2025 16:51:10	SimTR
249	498.0001787	29-Jan-2025 16:51:12	SimTR
235	498.0029021	29-Jan-2025 16:51:12	TrueTR
250	500.0001128	29-Jan-2025 16:51:14	SimTR
236	500.0021452	29-Jan-2025 16:51:14	TrueTR
237	501.9991176	29-Jan-2025 16:51:16	TrueTR
251	502.0007066	29-Jan-2025 16:51:16	SimTR
238	503.9996042	29-Jan-2025 16:51:18	TrueTR
252	504.0016201	29-Jan-2025 16:51:18	SimTR
253	506.2664752	29-Jan-2025 16:51:20	SimTR
