TR	RelativeTime	Datetime	Description
244	494.0066012	23-Jan-2025 12:36:07	TrueTR
248	496.0000525	23-Jan-2025 12:36:09	SimTR
245	496.0068284	23-Jan-2025 12:36:09	TrueTR
249	498.0000785	23-Jan-2025 12:36:11	SimTR
246	498.0097248	23-Jan-2025 12:36:11	TrueTR
250	500.0000687	23-Jan-2025 12:36:13	SimTR
247	500.0062763	23-Jan-2025 12:36:13	TrueTR
251	502.000055	23-Jan-2025 12:36:15	SimTR
248	502.0045703	23-Jan-2025 12:36:15	TrueTR
252	504.0115832	23-Jan-2025 12:36:17	SimTR
249	504.0129449	23-Jan-2025 12:36:17	TrueTR
253	506.0118156	23-Jan-2025 12:36:19	SimTR
250	506.0131009	23-Jan-2025 12:36:19	TrueTR
254	508.0118511	23-Jan-2025 12:36:21	SimTR
251	508.0131569	23-Jan-2025 12:36:21	TrueTR
255	510.0118499	23-Jan-2025 12:36:23	SimTR
252	510.013079	23-Jan-2025 12:36:23	TrueTR
256	512.0118979	23-Jan-2025 12:36:25	SimTR
253	512.0455501	23-Jan-2025 12:36:25	TrueTR
257	514.029581	23-Jan-2025 12:36:27	SimTR
254	514.0314118	23-Jan-2025 12:36:27	TrueTR
258	516.0129395	23-Jan-2025 12:36:29	SimTR
255	516.0457441	23-Jan-2025 12:36:29	TrueTR
259	518.0125409	23-Jan-2025 12:36:31	SimTR
256	518.0458213	23-Jan-2025 12:36:31	TrueTR
260	520.0297897	23-Jan-2025 12:36:33	SimTR
257	520.0314042	23-Jan-2025 12:36:33	TrueTR
261	522.0125659	23-Jan-2025 12:36:35	SimTR
258	522.013891	23-Jan-2025 12:36:35	TrueTR
262	524.0122131	23-Jan-2025 12:36:37	SimTR
259	524.0135461	23-Jan-2025 12:36:37	TrueTR
263	526.0003325	23-Jan-2025 12:36:39	SimTR
260	526.0117209	23-Jan-2025 12:36:39	TrueTR
264	528.0000501	23-Jan-2025 12:36:41	SimTR
261	528.0126955	23-Jan-2025 12:36:41	TrueTR
265	530.0000831	23-Jan-2025 12:36:43	SimTR
262	530.0101158	23-Jan-2025 12:36:43	TrueTR
266	532.0000855	23-Jan-2025 12:36:45	SimTR
263	532.0093852	23-Jan-2025 12:36:45	TrueTR
267	534.0000652	23-Jan-2025 12:36:47	SimTR
264	534.0124096	23-Jan-2025 12:36:47	TrueTR
268	536.012729	23-Jan-2025 12:36:49	SimTR
265	536.0144559	23-Jan-2025 12:36:49	TrueTR
269	538.0153824	23-Jan-2025 12:36:51	SimTR
266	538.0167762	23-Jan-2025 12:36:51	TrueTR
270	540.0152529	23-Jan-2025 12:36:53	SimTR
267	540.0164875	23-Jan-2025 12:36:53	TrueTR
271	542.0183951	23-Jan-2025 12:36:55	SimTR
268	542.0197319	23-Jan-2025 12:36:55	TrueTR
272	544.015387	23-Jan-2025 12:36:57	SimTR
269	544.0167091	23-Jan-2025 12:36:57	TrueTR
273	546.0148495	23-Jan-2025 12:36:59	SimTR
270	546.0161264	23-Jan-2025 12:36:59	TrueTR
274	548.015625	23-Jan-2025 12:37:01	SimTR
271	548.01747	23-Jan-2025 12:37:01	TrueTR
275	550.0147536	23-Jan-2025 12:37:03	SimTR
272	550.0160068	23-Jan-2025 12:37:03	TrueTR
276	552.0132845	23-Jan-2025 12:37:05	SimTR
273	552.0144531	23-Jan-2025 12:37:05	TrueTR
277	554.0163652	23-Jan-2025 12:37:07	SimTR
278	556.0000309	23-Jan-2025 12:37:09	SimTR
279	558.0000438	23-Jan-2025 12:37:11	SimTR
280	560.0000894	23-Jan-2025 12:37:13	SimTR
274	560.0174473	23-Jan-2025 12:37:13	TrueTR
281	562.0000774	23-Jan-2025 12:37:15	SimTR
275	562.014615	23-Jan-2025 12:37:15	TrueTR
282	564.0000267	23-Jan-2025 12:37:17	SimTR
276	564.0134253	23-Jan-2025 12:37:17	TrueTR
283	566.1462617	23-Jan-2025 12:37:20	SimTR
277	566.147578	23-Jan-2025 12:37:20	TrueTR
284	568.0303337	23-Jan-2025 12:37:21	SimTR
278	568.0321154	23-Jan-2025 12:37:21	TrueTR
285	570.0305821	23-Jan-2025 12:37:23	SimTR
279	570.032527	23-Jan-2025 12:37:23	TrueTR
286	572.0306322	23-Jan-2025 12:37:25	SimTR
280	572.0322523	23-Jan-2025 12:37:25	TrueTR
287	574.0305089	23-Jan-2025 12:37:27	SimTR
281	574.0321841	23-Jan-2025 12:37:27	TrueTR
288	576.0322473	23-Jan-2025 12:37:29	SimTR
282	576.0338373	23-Jan-2025 12:37:29	TrueTR
289	578.0307728	23-Jan-2025 12:37:31	SimTR
283	578.032038	23-Jan-2025 12:37:31	TrueTR
290	580.0306638	23-Jan-2025 12:37:33	SimTR
284	580.0323166	23-Jan-2025 12:37:33	TrueTR
291	582.0328472	23-Jan-2025 12:37:35	SimTR
285	582.0344994	23-Jan-2025 12:37:35	TrueTR
292	584.0308565	23-Jan-2025 12:37:37	SimTR
286	584.0319865	23-Jan-2025 12:37:37	TrueTR
293	586.014086	23-Jan-2025 12:37:39	SimTR
287	586.0153318	23-Jan-2025 12:37:39	TrueTR
294	588.0000415	23-Jan-2025 12:37:41	SimTR
288	588.0067023	23-Jan-2025 12:37:41	TrueTR
295	590.0000566	23-Jan-2025 12:37:43	SimTR
289	590.0075276	23-Jan-2025 12:37:43	TrueTR
296	592.000033	23-Jan-2025 12:37:45	SimTR
290	592.0040502	23-Jan-2025 12:37:45	TrueTR
297	594.0000598	23-Jan-2025 12:37:47	SimTR
291	594.0112506	23-Jan-2025 12:37:47	TrueTR
298	596.0000461	23-Jan-2025 12:37:49	SimTR
292	596.01836	23-Jan-2025 12:37:49	TrueTR
299	598.0146248	23-Jan-2025 12:37:51	SimTR
293	598.0482174	23-Jan-2025 12:37:51	TrueTR
300	600.0147505	23-Jan-2025 12:37:53	SimTR
294	600.0482636	23-Jan-2025 12:37:53	TrueTR
301	602.0147318	23-Jan-2025 12:37:55	SimTR
295	602.0484173	23-Jan-2025 12:37:55	TrueTR
302	604.0149004	23-Jan-2025 12:37:57	SimTR
296	604.0485025	23-Jan-2025 12:37:57	TrueTR
303	606.0150375	23-Jan-2025 12:37:59	SimTR
297	606.0170547	23-Jan-2025 12:37:59	TrueTR
304	608.0333019	23-Jan-2025 12:38:01	SimTR
298	608.0345713	23-Jan-2025 12:38:01	TrueTR
305	610.0149989	23-Jan-2025 12:38:03	SimTR
299	610.0162048	23-Jan-2025 12:38:03	TrueTR
306	612.0336185	23-Jan-2025 12:38:05	SimTR
300	612.0351816	23-Jan-2025 12:38:05	TrueTR
307	614.015377	23-Jan-2025 12:38:07	SimTR
301	614.0175336	23-Jan-2025 12:38:07	TrueTR
308	616.0332296	23-Jan-2025 12:38:09	SimTR
302	616.034729	23-Jan-2025 12:38:09	TrueTR
309	618.015549	23-Jan-2025 12:38:11	SimTR
303	618.0167051	23-Jan-2025 12:38:11	TrueTR
310	620.0000512	23-Jan-2025 12:38:13	SimTR
311	622.000018	23-Jan-2025 12:38:15	SimTR
312	624.0000479	23-Jan-2025 12:38:17	SimTR
313	626.0000413	23-Jan-2025 12:38:19	SimTR
0	0	NaT	
0	0	NaT	
0	0	NaT	
